Project Name,Package Name,Type Name,Method Name,Code Smell
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,getPasswordAuthenticationKey,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,PerformSRPAuthentication,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,PerformSRPAuthentication,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,initiateUserSrpAuthRequest,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,userSrpAuthRequest,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,userSrpAuthRequest,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,userSrpAuthRequest,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthenticationHelper,unsafeInitWithoutKeyExtraction,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,Hkdf,unsafeInitWithoutKeyExtraction,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthHttpClient,httpPost,Complex Conditional
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthHttpClient,httpPost,Complex Method
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,AuthHttpClient,httpPost,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,BucketListForm,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,SignUpUser,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,VerifyAccessCode,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,GetCredentials,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,ResetPassword,Empty catch clause
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,ResetPassword,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,UpdatePassword,Empty catch clause
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,UpdatePassword,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,ListBucketsForUser,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,CognitoHelper,ListBucketsForUser,Long Statement
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
aws-cognito-java-desktop-app,com.amazonaws.sample.cognitoui,ConfirmBox,display,Magic Number
